"id","piece_number","composer","title","question","modality","submodality","horizon","answer_object_type","answer_format","answer_quantity","answer_example","answers","abc","midi","abc_midi","audio","pdf","image"
"musp_149","13","Mozart","Piano Sonata 12, movement 3","At what time does the main theme in a minor tonality start?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""0:37"", ""02:14"", ""11:05""]","[""1:46""]","inputs/abc/piece-13.abc","inputs/midi_performance_event_text/piece-13.txt","inputs/abc_plus_midi/piece-13.abc","inputs/audio/piece-13.wav","inputs/pdf/without_context/piece-13.pdf","[""inputs/images/piece-13/page-01.png"", ""inputs/images/piece-13/page-02.png"", ""inputs/images/piece-13/page-03.png"", ""inputs/images/piece-13/page-04.png"", ""inputs/images/piece-13/page-05.png"", ""inputs/images/piece-13/page-06.png"", ""inputs/images/piece-13/page-07.png"", ""inputs/images/piece-13/page-08.png"", ""inputs/images/piece-13/page-09.png"", ""inputs/images/piece-13/page-10.png""]"
"musp_150","14","Rachmaninoff","Prelude Op. 23 No. 4","How many seconds is the last D major chord played for? Round down.","P","","Short","Integer","Positive integer","Single","[""4""]","[""12""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_151","14","Rachmaninoff","Prelude Op. 23 No. 4","Ignoring minor differences, the main theme is played three times in full. At what timestamp does the first melodic note of the third complete statement of the main theme begin?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""02:49"", ""2:49""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_152","14","Rachmaninoff","Prelude Op. 23 No. 4","What are the notes of the main melody up to its first A (inclusive), the first time the main melody is played?","P","","Long","Pitch","Pitch class without octave number","List ordered by appearance","[""Bb, Fx, C""]","[""F#, E, F#, B, C#, D, C#, D, E, F#, G, F#, G, D, E, F#, E, F#, G, G#, A""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_153","14","Rachmaninoff","Prelude Op. 23 No. 4","At what point does the music reach its quiet culmination, where the buildup of tension arrives at an expressive high point through a diminuendo, creating a sense of quiet release?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""02:19"", ""02:20""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_154","14","Rachmaninoff","Prelude Op. 23 No. 4","At what time does the second complete statement of the piece's main theme begin? Refer to the onset of the first melodic note.","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""0:37"", ""02:14"", ""11:05""]","[""1:03""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_155","14","Rachmaninoff","Prelude Op. 23 No. 4","The beginning of the piece is seemingly peaceful and to be played with a singing tone. Within the first statement of the theme, at what time does the music reach its first dramatic moment?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""0:37"", ""02:14"", ""11:05""]","[""0:33"", ""0:32""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_156","14","Rachmaninoff","Prelude Op. 23 No. 4","At what time does the piece reach its climax in terms of loudness, tension, and drama?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""0:37"", ""02:14"", ""11:05""]","[""2:42""]","inputs/abc/piece-14.abc","inputs/midi_performance_event_text/piece-14.txt","inputs/abc_plus_midi/piece-14.abc","inputs/audio/piece-14.wav","inputs/pdf/without_context/piece-14.pdf","[""inputs/images/piece-14/page-1.png"", ""inputs/images/piece-14/page-2.png"", ""inputs/images/piece-14/page-3.png"", ""inputs/images/piece-14/page-4.png"", ""inputs/images/piece-14/page-5.png"", ""inputs/images/piece-14/page-6.png"", ""inputs/images/piece-14/page-7.png""]"
"musp_157","15","Schubert","Moment musical No. 3","Between 0:45 and 00:55, the performer begins emphasizing a secondary voice in the middle register. Which four notes make up this secondary melodic line?","P","","Mid","Pitch","Pitch with octave number","List ordered by appearance","[""A4, G#3, Bb2""]","[""Ab4, Gb4, F4, F4""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_158","15","Schubert","Moment musical No. 3","How many F3 bass notes are played truly staccato in the performance before 0:08 (i.e. not elongated in any way)?","P","","Mid","Integer","Positive integer","Single","[""4""]","[""9""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_159","15","Schubert","Moment musical No. 3","At what timestamp does the phrase beginning at 01:22 resolve through a cadence?","P","","Mid","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""00:23""]","[""1:30"", ""1:29""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_160","15","Schubert","Moment musical No. 3","What is the largest interval between two consecutive notes in the melody up until 00:12?","P","","Mid","Interval","Interval quality and size","Single","[""major third"", ""perfect fifth"", ""minor seventh""]","[""perfect fourth""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_161","15","Schubert","Moment musical No. 3","Near the end of the piece, from what time onward is the final chord repeatedly affirmed (i.e. from what time until the end is it played)?","P","","Mid","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""0:37"", ""02:14"", ""11:05""]","[""1:40""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_162","15","Schubert","Moment musical No. 3","Which specific note in the main theme stands out as the most playfully unexpected, creating the strongest sense of comic surprise?","P","","Long","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""Bb5""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_163","15","Schubert","Moment musical No. 3","During the second presentation of the main theme, which five bass notes does the performer most emphasize?","P","","Long","Pitch","Pitch class without octave number","List ordered by appearance","[""A, G#, Fx""]","[""Db, C, Bb, C, C""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_164","15","Schubert","Moment musical No. 3","At what timestamps are the three themes played for the first time? List the start time of each theme.","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","List ordered by appearance","[""00:23, 01:34, 02:56""]","[""0:03, 0:24, 0:45""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_165","15","Schubert","Moment musical No. 3","Compare the use of pedal between the first and third themes. Overall, does the third theme use more, less, or as much pedal as the first, and which soprano note is the first to be evidence/indication of this?","P","","Long","Composite","One choice copied exactly from the question and pitch with octave","Single","[""as much, A6""]","[""more, E5""]","inputs/abc/piece-15.abc","inputs/midi_performance_event_text/piece-15.txt","inputs/abc_plus_midi/piece-15.abc","inputs/audio/piece-15.wav","inputs/pdf/without_context/piece-15.pdf","[""inputs/images/piece-15/page-1.png"", ""inputs/images/piece-15/page-2.png""]"
"musp_166","16","Schumann","Arabeske Op. 18","In the first ten seconds of the piece, the performer shapes the phrasing toward two points of tension and release, creating a sense of appeasement. Which two notes serve as these points of arrival?","P","","Mid","Pitch","Pitch class without octave number","Pair","[""A, G#""]","[""F, G""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_167","16","Schumann","Arabeske Op. 18","Between 5:18 and 5:46, which soprano note does the performer repeatedly shape as a point of slight release within the short melodic gestures?","P","","Mid","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""D5""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_168","16","Schumann","Arabeske Op. 18","The melodic line played between 1:28 and 1:34 is transposed a few seconds later. To which key?","P","","Mid","Key / tonality","Key (pitch class and mode)","Single","[""C major"", ""F#m"", ""Bb major""]","[""A minor"", ""Am""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_169","16","Schumann","Arabeske Op. 18","The last repetition of the main theme is initiated at what time?","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""4:55"", ""04:54""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_170","16","Schumann","Arabeske Op. 18","The passage starting at 0:53 develops a specific melody. At what timestamp does the iteration of this melody that reaches the passage's peak in drama and loudness start? Consider the music up until the end of the section, i.e. when this theme is no longer playing.","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""2:01""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
"musp_171","16","Schumann","Arabeske Op. 18","Three sections, each with distinct thematic material, precede 2:53. At which times do these start? Divide this passage into three, most coherent sections, according to their thematic material.","P","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","List","[""0:37, 02:14, 11:05""]","[""00:00, 00:53, 2:15""]","inputs/abc/piece-16.abc","inputs/midi_performance_event_text/piece-16.txt","inputs/abc_plus_midi/piece-16.abc","inputs/audio/piece-16.wav","inputs/pdf/without_context/piece-16.pdf","[""inputs/images/piece-16/page-01.png"", ""inputs/images/piece-16/page-02.png"", ""inputs/images/piece-16/page-03.png"", ""inputs/images/piece-16/page-04.png"", ""inputs/images/piece-16/page-05.png"", ""inputs/images/piece-16/page-06.png"", ""inputs/images/piece-16/page-07.png"", ""inputs/images/piece-16/page-08.png"", ""inputs/images/piece-16/page-09.png"", ""inputs/images/piece-16/page-10.png""]"
